Gene1,Gene2,Correlation
ENSG00000276365.1,ENSG00000211938.2,
ENSG00000276365.1,ENSG00000168269.10,
ENSG00000276365.1,ENSG00000131746.13,
ENSG00000276365.1,ENSG00000187608.10,
ENSG00000276365.1,ENSG00000171564.12,
ENSG00000276365.1,ENSG00000078898.7,
ENSG00000276365.1,ENSG00000253998.3,
ENSG00000276365.1,ENSG00000228278.5,
ENSG00000276365.1,ENSG00000207422.1,
ENSG00000276365.1,ENSG00000211592.8,
ENSG00000276365.1,ENSG00000162366.8,
ENSG00000276365.1,ENSG00000135447.17,
ENSG00000276365.1,ENSG00000138755.6,
ENSG00000276365.1,ENSG00000168497.5,
ENSG00000276365.1,ENSG00000167757.14,
ENSG00000276365.1,ENSG00000157303.11,
ENSG00000276365.1,ENSG00000211660.3,
ENSG00000276365.1,ENSG00000173267.14,
ENSG00000276365.1,ENSG00000171345.13,
ENSG00000276365.1,ENSG00000184613.11,
ENSG00000276365.1,ENSG00000243238.1,
ENSG00000276365.1,ENSG00000211679.2,
ENSG00000276365.1,ENSG00000238117.1,
ENSG00000276365.1,ENSG00000188505.5,
ENSG00000276365.1,ENSG00000189221.10,
ENSG00000276365.1,ENSG00000230937.12,
ENSG00000276365.1,ENSG00000211649.3,
ENSG00000276365.1,ENSG00000172724.12,
ENSG00000276365.1,ENSG00000134339.9,
ENSG00000276365.1,ENSG00000213058.3,
ENSG00000276365.1,ENSG00000172061.9,
ENSG00000276365.1,ENSG00000211642.3,
ENSG00000276365.1,ENSG00000243466.1,
ENSG00000276365.1,ENSG00000168004.10,
ENSG00000276365.1,ENSG00000126709.15,
ENSG00000276365.1,ENSG00000166482.12,
ENSG00000276365.1,ENSG00000165269.13,
ENSG00000276365.1,ENSG00000274576.2,
ENSG00000276365.1,ENSG00000184330.12,
ENSG00000276365.1,ENSG00000205002.4,
ENSG00000276365.1,ENSG00000126010.6,
ENSG00000276365.1,ENSG00000224650.2,
ENSG00000276365.1,ENSG00000272398.6,
ENSG00000276365.1,ENSG00000153446.16,
ENSG00000276365.1,ENSG00000022267.19,
ENSG00000276365.1,ENSG00000211895.5,
ENSG00000276365.1,ENSG00000119147.10,
ENSG00000276365.1,ENSG00000170786.12,
ENSG00000276365.1,ENSG00000101098.13,
ENSG00000276365.1,ENSG00000211955.2,
ENSG00000276365.1,ENSG00000077274.9,
ENSG00000276365.1,ENSG00000182253.15,
ENSG00000276365.1,ENSG00000102854.16,
ENSG00000276365.1,ENSG00000196090.12,
ENSG00000276365.1,ENSG00000162482.5,
ENSG00000276365.1,ENSG00000230076.1,
ENSG00000276365.1,ENSG00000138615.6,
ENSG00000276365.1,ENSG00000211666.2,
ENSG00000276365.1,ENSG00000129988.6,
ENSG00000276365.1,ENSG00000258837.1,
ENSG00000276365.1,ENSG00000211974.3,
ENSG00000276365.1,ENSG00000058085.15,
ENSG00000276365.1,ENSG00000278196.3,
ENSG00000276365.1,ENSG00000241755.1,
ENSG00000276365.1,ENSG00000165474.8,
ENSG00000276365.1,ENSG00000081479.15,
ENSG00000276365.1,ENSG00000163879.11,
ENSG00000276365.1,ENSG00000117983.17,
ENSG00000276365.1,ENSG00000158258.16,
ENSG00000276365.1,ENSG00000144891.18,
ENSG00000276365.1,ENSG00000226745.2,
ENSG00000276365.1,ENSG00000244575.3,
ENSG00000276365.1,ENSG00000157404.16,
ENSG00000276365.1,ENSG00000103534.17,
ENSG00000276365.1,ENSG00000171954.13,
ENSG00000276365.1,ENSG00000211452.11,
ENSG00000276365.1,ENSG00000162670.11,
ENSG00000276365.1,ENSG00000201098.1,
ENSG00000276365.1,ENSG00000115648.14,
ENSG00000276365.1,ENSG00000062282.15,
ENSG00000276365.1,ENSG00000211593.2,
ENSG00000276365.1,ENSG00000122584.13,
ENSG00000276365.1,ENSG00000241294.1,
ENSG00000276365.1,ENSG00000169083.18,
ENSG00000276365.1,ENSG00000188959.9,
ENSG00000276365.1,ENSG00000167755.15,
ENSG00000276365.1,ENSG00000211950.2,
ENSG00000276365.1,ENSG00000120049.20,
ENSG00000276365.1,ENSG00000102243.13,
ENSG00000276365.1,ENSG00000122756.15,
ENSG00000276365.1,ENSG00000064787.13,
ENSG00000276365.1,ENSG00000276365.1,
ENSG00000174827.14,ENSG00000110484.7,
ENSG00000174827.14,ENSG00000159763.4,
ENSG00000174827.14,ENSG00000124935.4,
ENSG00000174827.14,ENSG00000143556.9,
ENSG00000174827.14,ENSG00000160182.3,
ENSG00000174827.14,ENSG00000244468.1,
ENSG00000174827.14,ENSG00000172551.11,
ENSG00000174827.14,ENSG00000166509.12,
ENSG00000174827.14,ENSG00000170323.9,
ENSG00000174827.14,ENSG00000186847.6,
ENSG00000174827.14,ENSG00000178372.8,
ENSG00000174827.14,ENSG00000012223.13,
ENSG00000174827.14,ENSG00000186160.5,
ENSG00000174827.14,ENSG00000173467.9,
ENSG00000174827.14,ENSG00000153002.12,
ENSG00000174827.14,ENSG00000186081.12,
ENSG00000174827.14,ENSG00000235687.9,
ENSG00000174827.14,ENSG00000181092.10,
ENSG00000174827.14,ENSG00000234918.1,
ENSG00000174827.14,ENSG00000170099.6,
ENSG00000174827.14,ENSG00000160180.15,
ENSG00000174827.14,ENSG00000167676.4,
ENSG00000174827.14,ENSG00000226278.1,
ENSG00000174827.14,ENSG00000106541.12,
ENSG00000174827.14,ENSG00000094755.17,
ENSG00000174827.14,ENSG00000166819.12,
ENSG00000174827.14,ENSG00000134240.12,
ENSG00000174827.14,ENSG00000181617.6,
ENSG00000174827.14,ENSG00000187288.12,
ENSG00000174827.14,ENSG00000104332.12,
ENSG00000174827.14,ENSG00000128422.17,
ENSG00000174827.14,ENSG00000141750.7,
ENSG00000174827.14,ENSG00000282651.2,
ENSG00000174827.14,ENSG00000252621.1,
ENSG00000174827.14,ENSG00000256612.7,
ENSG00000174827.14,ENSG00000086548.9,
ENSG00000174827.14,ENSG00000167588.13,
ENSG00000174827.14,ENSG00000174697.5,
ENSG00000174827.14,ENSG00000185479.6,
ENSG00000174827.14,ENSG00000164128.7,
ENSG00000174827.14,ENSG00000138696.11,
ENSG00000174827.14,ENSG00000163993.7,
ENSG00000174827.14,ENSG00000211935.3,
ENSG00000174827.14,ENSG00000138207.14,
ENSG00000174827.14,ENSG00000143546.10,
ENSG00000174827.14,ENSG00000170373.8,
ENSG00000174827.14,ENSG00000189058.9,
ENSG00000174827.14,ENSG00000134827.8,
ENSG00000174827.14,ENSG00000096006.12,
ENSG00000174827.14,ENSG00000189377.9,
ENSG00000174827.14,ENSG00000223808.1,
ENSG00000174827.14,ENSG00000173432.12,
ENSG00000174827.14,ENSG00000186832.9,
ENSG00000174827.14,ENSG00000102837.7,
ENSG00000174827.14,ENSG00000101210.13,
ENSG00000174827.14,ENSG00000184811.4,
ENSG00000174827.14,ENSG00000196616.14,
ENSG00000174827.14,ENSG00000123500.10,
ENSG00000174827.14,ENSG00000131771.14,
ENSG00000174827.14,ENSG00000162989.5,
ENSG00000174827.14,ENSG00000162896.6,
ENSG00000174827.14,ENSG00000282639.1,
ENSG00000174827.14,ENSG00000151365.2,
ENSG00000174827.14,ENSG00000156234.7,
ENSG00000174827.14,ENSG00000282122.1,
ENSG00000174827.14,ENSG00000171346.16,
ENSG00000174827.14,ENSG00000244734.4,
ENSG00000174827.14,ENSG00000124107.5,
ENSG00000174827.14,ENSG00000129514.8,
ENSG00000174827.14,ENSG00000145824.13,
ENSG00000174827.14,ENSG00000185686.18,
ENSG00000174827.14,ENSG00000008196.13,
ENSG00000174827.14,ENSG00000281990.1,
ENSG00000174827.14,ENSG00000263639.7,
ENSG00000174827.14,ENSG00000247627.2,
ENSG00000174827.14,ENSG00000163220.11,
ENSG00000174827.14,ENSG00000189334.9,
ENSG00000174827.14,ENSG00000105141.6,
ENSG00000174827.14,ENSG00000156689.7,
ENSG00000174827.14,ENSG00000151892.15,
ENSG00000174827.14,ENSG00000099953.10,
ENSG00000174827.14,ENSG00000167754.13,
ENSG00000174827.14,ENSG00000169900.8,
ENSG00000174827.14,ENSG00000157765.13,
ENSG00000174827.14,ENSG00000105388.16,
ENSG00000174827.14,ENSG00000100362.13,
ENSG00000174827.14,ENSG00000175356.14,
ENSG00000174827.14,ENSG00000164530.15,
ENSG00000174827.14,ENSG00000186377.8,
ENSG00000174827.14,ENSG00000213759.10,
ENSG00000174827.14,ENSG00000134184.13,
ENSG00000174827.14,ENSG00000060718.22,
ENSG00000174827.14,ENSG00000101443.18,
ENSG00000174827.14,ENSG00000134757.5,
ENSG00000174827.14,ENSG00000164434.12,
ENSG00000174827.14,ENSG00000211934.3,
ENSG00000174827.14,ENSG00000205420.11,
ENSG00000174827.14,ENSG00000100146.18,
ENSG00000174827.14,ENSG00000211945.2,
ENSG00000174827.14,ENSG00000211896.7,
ENSG00000174827.14,ENSG00000276775.1,
ENSG00000174827.14,ENSG00000124664.11,
ENSG00000174827.14,ENSG00000179593.16,
ENSG00000174827.14,ENSG00000125999.11,
ENSG00000174827.14,ENSG00000019505.8,
ENSG00000174827.14,ENSG00000188257.12,
ENSG00000174827.14,ENSG00000180730.5,
ENSG00000174827.14,ENSG00000157150.5,
ENSG00000174827.14,ENSG00000171428.15,
ENSG00000174827.14,ENSG00000124102.5,
ENSG00000174827.14,ENSG00000163017.14,
ENSG00000174827.14,ENSG00000211937.3,
ENSG00000174827.14,ENSG00000148513.18,
ENSG00000174827.14,ENSG00000105048.17,
ENSG00000174827.14,ENSG00000137975.8,
ENSG00000174827.14,ENSG00000175445.17,
ENSG00000174827.14,ENSG00000198650.11,
ENSG00000174827.14,ENSG00000125740.14,
ENSG00000174827.14,ENSG00000229453.2,
ENSG00000174827.14,ENSG00000206075.14,
ENSG00000174827.14,ENSG00000242265.6,
ENSG00000174827.14,ENSG00000047457.14,
ENSG00000174827.14,ENSG00000134258.17,
ENSG00000174827.14,ENSG00000121270.16,
ENSG00000174827.14,ENSG00000101938.15,
ENSG00000174827.14,ENSG00000205426.10,
ENSG00000174827.14,ENSG00000135480.16,
ENSG00000174827.14,ENSG00000211890.4,
ENSG00000174827.14,ENSG00000166426.8,
ENSG00000174827.14,ENSG00000211598.2,
ENSG00000174827.14,ENSG00000007062.12,
ENSG00000174827.14,ENSG00000137745.12,
ENSG00000174827.14,ENSG00000065618.21,
ENSG00000174827.14,ENSG00000240382.3,
ENSG00000174827.14,ENSG00000100867.15,
ENSG00000174827.14,ENSG00000160307.10,
ENSG00000174827.14,ENSG00000159212.13,
ENSG00000174827.14,ENSG00000075461.6,
ENSG00000174827.14,ENSG00000091831.24,
ENSG00000174827.14,ENSG00000196611.5,
ENSG00000174827.14,ENSG00000135218.19,
ENSG00000174827.14,ENSG00000124939.6,
ENSG00000174827.14,ENSG00000133169.6,
ENSG00000174827.14,ENSG00000225972.1,
ENSG00000174827.14,ENSG00000170367.5,
ENSG00000174827.14,ENSG00000123689.6,
ENSG00000174827.14,ENSG00000188488.14,
ENSG00000174827.14,ENSG00000211662.2,
ENSG00000174827.14,ENSG00000164756.12,
ENSG00000174827.14,ENSG00000134762.17,
ENSG00000174827.14,ENSG00000156076.10,
ENSG00000174827.14,ENSG00000253768.1,
ENSG00000174827.14,ENSG00000084628.10,
ENSG00000174827.14,ENSG00000233622.3,
ENSG00000174827.14,ENSG00000211659.2,
ENSG00000174827.14,ENSG00000161798.7,
ENSG00000174827.14,ENSG00000110195.14,
ENSG00000174827.14,ENSG00000082175.15,
ENSG00000174827.14,ENSG00000148346.12,
ENSG00000174827.14,ENSG00000172478.18,
ENSG00000174827.14,ENSG00000202538.1,
ENSG00000174827.14,ENSG00000211653.2,
ENSG00000174827.14,ENSG00000211959.2,
ENSG00000174827.14,ENSG00000186910.4,
ENSG00000174827.14,ENSG00000161055.4,
ENSG00000174827.14,ENSG00000235123.5,
ENSG00000174827.14,ENSG00000211673.2,
ENSG00000174827.14,ENSG00000069535.14,
ENSG00000174827.14,ENSG00000107485.18,
ENSG00000174827.14,ENSG00000117472.10,
ENSG00000174827.14,ENSG00000211637.2,
ENSG00000174827.14,ENSG00000105664.11,
ENSG00000174827.14,ENSG00000211962.2,
ENSG00000174827.14,ENSG00000204385.13,
ENSG00000174827.14,ENSG00000211892.4,
ENSG00000174827.14,ENSG00000211976.2,
ENSG00000174827.14,ENSG00000169035.12,
ENSG00000174827.14,ENSG00000107159.13,
ENSG00000174827.14,ENSG00000211964.3,
ENSG00000174827.14,ENSG00000132746.15,
ENSG00000174827.14,ENSG00000139219.19,
ENSG00000174827.14,ENSG00000169347.17,
ENSG00000174827.14,ENSG00000113739.10,
ENSG00000174827.14,ENSG00000137558.9,
ENSG00000174827.14,ENSG00000154198.14,
ENSG00000174827.14,ENSG00000211897.9,
ENSG00000174827.14,ENSG00000270550.1,
ENSG00000174827.14,ENSG00000248779.1,
ENSG00000174827.14,ENSG00000163710.9,
ENSG00000174827.14,ENSG00000251141.6,
ENSG00000174827.14,ENSG00000287148.1,
ENSG00000174827.14,ENSG00000197766.8,
ENSG00000174827.14,ENSG00000188536.13,
ENSG00000174827.14,ENSG00000211899.10,
ENSG00000174827.14,ENSG00000196091.15,
ENSG00000174827.14,ENSG00000224373.3,
ENSG00000174827.14,ENSG00000105825.14,
ENSG00000174827.14,ENSG00000227097.5,
ENSG00000174827.14,ENSG00000137077.8,
ENSG00000174827.14,ENSG00000197977.4,
ENSG00000174827.14,ENSG00000004799.8,
ENSG00000174827.14,ENSG00000204710.2,
ENSG00000174827.14,ENSG00000260318.1,
ENSG00000174827.14,ENSG00000211966.2,
ENSG00000174827.14,ENSG00000211900.2,
ENSG00000174827.14,ENSG00000211943.2,
ENSG00000174827.14,ENSG00000111341.10,
ENSG00000174827.14,ENSG00000211640.4,
ENSG00000174827.14,ENSG00000241351.3,
ENSG00000174827.14,ENSG00000211638.2,
ENSG00000174827.14,ENSG00000003989.18,
ENSG00000174827.14,ENSG00000180914.10,
ENSG00000174827.14,ENSG00000074410.14,
ENSG00000174827.14,ENSG00000211947.2,
ENSG00000174827.14,ENSG00000108244.17,
ENSG00000174827.14,ENSG00000211663.2,
ENSG00000174827.14,ENSG00000213088.12,
ENSG00000174827.14,ENSG00000106809.11,
ENSG00000174827.14,ENSG00000229314.5,
ENSG00000174827.14,ENSG00000176194.18,
ENSG00000174827.14,ENSG00000253755.1,
ENSG00000174827.14,ENSG00000211956.2,
ENSG00000174827.14,ENSG00000171102.14,
ENSG00000174827.14,ENSG00000211650.2,
ENSG00000174827.14,ENSG00000240864.3,
ENSG00000174827.14,ENSG00000147257.15,
ENSG00000174827.14,ENSG00000211973.2,
ENSG00000174827.14,ENSG00000211669.3,
ENSG00000174827.14,ENSG00000171199.11,
ENSG00000174827.14,ENSG00000135374.11,
ENSG00000174827.14,ENSG00000137699.17,
ENSG00000174827.14,ENSG00000136457.10,
ENSG00000174827.14,ENSG00000211648.2,
ENSG00000174827.14,ENSG00000184564.11,
ENSG00000174827.14,ENSG00000211949.3,
ENSG00000174827.14,ENSG00000171236.10,
ENSG00000174827.14,ENSG00000108176.15,
ENSG00000174827.14,ENSG00000121005.9,
ENSG00000174827.14,ENSG00000168079.17,
ENSG00000174827.14,ENSG00000163631.17,
ENSG00000174827.14,ENSG00000280411.1,
ENSG00000174827.14,ENSG00000079435.10,
ENSG00000174827.14,ENSG00000137673.9,
ENSG00000174827.14,ENSG00000235584.3,
ENSG00000174827.14,ENSG00000081277.13,
ENSG00000174827.14,ENSG00000211651.3,
ENSG00000174827.14,ENSG00000151632.17,
ENSG00000174827.14,ENSG00000211664.3,
ENSG00000174827.14,ENSG00000099812.9,
ENSG00000174827.14,ENSG00000211965.4,
ENSG00000174827.14,ENSG00000268104.3,
ENSG00000174827.14,ENSG00000211933.2,
ENSG00000174827.14,ENSG00000101441.4,
ENSG00000174827.14,ENSG00000211668.2,
ENSG00000174827.14,ENSG00000244402.3,
ENSG00000174827.14,ENSG00000127324.9,
ENSG00000174827.14,ENSG00000169245.6,
ENSG00000174827.14,ENSG00000211893.4,
ENSG00000174827.14,ENSG00000109321.11,
ENSG00000174827.14,ENSG00000242887.1,
ENSG00000174827.14,ENSG00000022556.16,
ENSG00000174827.14,ENSG00000161634.12,
ENSG00000174827.14,ENSG00000211941.3,
ENSG00000174827.14,ENSG00000132465.12,
ENSG00000174827.14,ENSG00000164825.4,
ENSG00000174827.14,ENSG00000133317.16,
ENSG00000174827.14,ENSG00000176532.4,
ENSG00000174827.14,ENSG00000198848.13,
ENSG00000174827.14,ENSG00000239951.1,
ENSG00000174827.14,ENSG00000172137.19,
ENSG00000174827.14,ENSG00000109846.9,
ENSG00000174827.14,ENSG00000185499.16,
ENSG00000174827.14,ENSG00000244437.1,
ENSG00000174827.14,ENSG00000189001.11,
ENSG00000174827.14,ENSG00000105894.12,
ENSG00000174827.14,ENSG00000211938.2,
ENSG00000174827.14,ENSG00000168269.10,
ENSG00000174827.14,ENSG00000131746.13,
ENSG00000174827.14,ENSG00000187608.10,
ENSG00000174827.14,ENSG00000171564.12,
ENSG00000174827.14,ENSG00000078898.7,
ENSG00000174827.14,ENSG00000253998.3,
ENSG00000174827.14,ENSG00000228278.5,
ENSG00000174827.14,ENSG00000207422.1,
ENSG00000174827.14,ENSG00000211592.8,
ENSG00000174827.14,ENSG00000162366.8,
ENSG00000174827.14,ENSG00000135447.17,
ENSG00000174827.14,ENSG00000138755.6,
ENSG00000174827.14,ENSG00000168497.5,
ENSG00000174827.14,ENSG00000167757.14,
ENSG00000174827.14,ENSG00000157303.11,
ENSG00000174827.14,ENSG00000211660.3,
ENSG00000174827.14,ENSG00000173267.14,
ENSG00000174827.14,ENSG00000171345.13,
ENSG00000174827.14,ENSG00000184613.11,
ENSG00000174827.14,ENSG00000243238.1,
ENSG00000174827.14,ENSG00000211679.2,
ENSG00000174827.14,ENSG00000238117.1,
ENSG00000174827.14,ENSG00000188505.5,
ENSG00000174827.14,ENSG00000189221.10,
ENSG00000174827.14,ENSG00000230937.12,
ENSG00000174827.14,ENSG00000211649.3,
ENSG00000174827.14,ENSG00000172724.12,
ENSG00000174827.14,ENSG00000134339.9,
ENSG00000174827.14,ENSG00000213058.3,
ENSG00000174827.14,ENSG00000172061.9,
ENSG00000174827.14,ENSG00000211642.3,
ENSG00000174827.14,ENSG00000243466.1,
ENSG00000174827.14,ENSG00000168004.10,
ENSG00000174827.14,ENSG00000126709.15,
ENSG00000174827.14,ENSG00000166482.12,
ENSG00000174827.14,ENSG00000165269.13,
ENSG00000174827.14,ENSG00000274576.2,
ENSG00000174827.14,ENSG00000184330.12,
ENSG00000174827.14,ENSG00000205002.4,
ENSG00000174827.14,ENSG00000126010.6,
ENSG00000174827.14,ENSG00000224650.2,
ENSG00000174827.14,ENSG00000272398.6,
ENSG00000174827.14,ENSG00000153446.16,
ENSG00000174827.14,ENSG00000022267.19,
ENSG00000174827.14,ENSG00000211895.5,
ENSG00000174827.14,ENSG00000119147.10,
ENSG00000174827.14,ENSG00000170786.12,
ENSG00000174827.14,ENSG00000101098.13,
ENSG00000174827.14,ENSG00000211955.2,
ENSG00000174827.14,ENSG00000077274.9,
ENSG00000174827.14,ENSG00000182253.15,
ENSG00000174827.14,ENSG00000102854.16,
ENSG00000174827.14,ENSG00000196090.12,
ENSG00000174827.14,ENSG00000162482.5,
ENSG00000174827.14,ENSG00000230076.1,
ENSG00000174827.14,ENSG00000138615.6,
ENSG00000174827.14,ENSG00000211666.2,
ENSG00000174827.14,ENSG00000129988.6,
ENSG00000174827.14,ENSG00000258837.1,
ENSG00000174827.14,ENSG00000211974.3,
ENSG00000174827.14,ENSG00000058085.15,
ENSG00000174827.14,ENSG00000278196.3,
ENSG00000174827.14,ENSG00000241755.1,
ENSG00000174827.14,ENSG00000165474.8,
ENSG00000174827.14,ENSG00000081479.15,
ENSG00000174827.14,ENSG00000163879.11,
ENSG00000174827.14,ENSG00000117983.17,
ENSG00000174827.14,ENSG00000158258.16,
ENSG00000174827.14,ENSG00000144891.18,
ENSG00000174827.14,ENSG00000226745.2,
ENSG00000174827.14,ENSG00000244575.3,
ENSG00000174827.14,ENSG00000157404.16,
ENSG00000174827.14,ENSG00000103534.17,
ENSG00000174827.14,ENSG00000171954.13,
ENSG00000174827.14,ENSG00000211452.11,
ENSG00000174827.14,ENSG00000162670.11,
ENSG00000174827.14,ENSG00000201098.1,
ENSG00000174827.14,ENSG00000115648.14,
ENSG00000174827.14,ENSG00000062282.15,
ENSG00000174827.14,ENSG00000211593.2,
ENSG00000174827.14,ENSG00000122584.13,
ENSG00000174827.14,ENSG00000241294.1,
ENSG00000174827.14,ENSG00000169083.18,
ENSG00000174827.14,ENSG00000188959.9,
ENSG00000174827.14,ENSG00000167755.15,
ENSG00000174827.14,ENSG00000211950.2,
ENSG00000174827.14,ENSG00000120049.20,
ENSG00000174827.14,ENSG00000102243.13,
ENSG00000174827.14,ENSG00000122756.15,
ENSG00000174827.14,ENSG00000064787.13,
ENSG00000174827.14,ENSG00000276365.1,
ENSG00000174827.14,ENSG00000174827.14,
ENSG00000184956.16,ENSG00000110484.7,
ENSG00000184956.16,ENSG00000159763.4,
ENSG00000184956.16,ENSG00000124935.4,
ENSG00000184956.16,ENSG00000143556.9,
ENSG00000184956.16,ENSG00000160182.3,
ENSG00000184956.16,ENSG00000244468.1,
ENSG00000184956.16,ENSG00000172551.11,
ENSG00000184956.16,ENSG00000166509.12,
ENSG00000184956.16,ENSG00000170323.9,
ENSG00000184956.16,ENSG00000186847.6,
ENSG00000184956.16,ENSG00000178372.8,
ENSG00000184956.16,ENSG00000012223.13,
ENSG00000184956.16,ENSG00000186160.5,
ENSG00000184956.16,ENSG00000173467.9,
ENSG00000184956.16,ENSG00000153002.12,
ENSG00000184956.16,ENSG00000186081.12,
ENSG00000184956.16,ENSG00000235687.9,
ENSG00000184956.16,ENSG00000181092.10,
ENSG00000184956.16,ENSG00000234918.1,
ENSG00000184956.16,ENSG00000170099.6,
ENSG00000184956.16,ENSG00000160180.15,
ENSG00000184956.16,ENSG00000167676.4,
ENSG00000184956.16,ENSG00000226278.1,
ENSG00000184956.16,ENSG00000106541.12,
ENSG00000184956.16,ENSG00000094755.17,
ENSG00000184956.16,ENSG00000166819.12,
ENSG00000184956.16,ENSG00000134240.12,
ENSG00000184956.16,ENSG00000181617.6,
ENSG00000184956.16,ENSG00000187288.12,
ENSG00000184956.16,ENSG00000104332.12,
ENSG00000184956.16,ENSG00000128422.17,
ENSG00000184956.16,ENSG00000141750.7,
ENSG00000184956.16,ENSG00000282651.2,
ENSG00000184956.16,ENSG00000252621.1,
ENSG00000184956.16,ENSG00000256612.7,
ENSG00000184956.16,ENSG00000086548.9,
ENSG00000184956.16,ENSG00000167588.13,
ENSG00000184956.16,ENSG00000174697.5,
ENSG00000184956.16,ENSG00000185479.6,
ENSG00000184956.16,ENSG00000164128.7,
ENSG00000184956.16,ENSG00000138696.11,
ENSG00000184956.16,ENSG00000163993.7,
ENSG00000184956.16,ENSG00000211935.3,
ENSG00000184956.16,ENSG00000138207.14,
ENSG00000184956.16,ENSG00000143546.10,
ENSG00000184956.16,ENSG00000170373.8,
ENSG00000184956.16,ENSG00000189058.9,
ENSG00000184956.16,ENSG00000134827.8,
ENSG00000184956.16,ENSG00000096006.12,
ENSG00000184956.16,ENSG00000189377.9,
ENSG00000184956.16,ENSG00000223808.1,
ENSG00000184956.16,ENSG00000173432.12,
ENSG00000184956.16,ENSG00000186832.9,
ENSG00000184956.16,ENSG00000102837.7,
ENSG00000184956.16,ENSG00000101210.13,
ENSG00000184956.16,ENSG00000184811.4,
ENSG00000184956.16,ENSG00000196616.14,
ENSG00000184956.16,ENSG00000123500.10,
ENSG00000184956.16,ENSG00000131771.14,
ENSG00000184956.16,ENSG00000162989.5,
ENSG00000184956.16,ENSG00000162896.6,
ENSG00000184956.16,ENSG00000282639.1,
ENSG00000184956.16,ENSG00000151365.2,
ENSG00000184956.16,ENSG00000156234.7,
ENSG00000184956.16,ENSG00000282122.1,
ENSG00000184956.16,ENSG00000171346.16,
ENSG00000184956.16,ENSG00000244734.4,
ENSG00000184956.16,ENSG00000124107.5,
ENSG00000184956.16,ENSG00000129514.8,
ENSG00000184956.16,ENSG00000145824.13,
ENSG00000184956.16,ENSG00000185686.18,
ENSG00000184956.16,ENSG00000008196.13,
ENSG00000184956.16,ENSG00000281990.1,
ENSG00000184956.16,ENSG00000263639.7,
ENSG00000184956.16,ENSG00000247627.2,
ENSG00000184956.16,ENSG00000163220.11,
ENSG00000184956.16,ENSG00000189334.9,
ENSG00000184956.16,ENSG00000105141.6,
ENSG00000184956.16,ENSG00000156689.7,
ENSG00000184956.16,ENSG00000151892.15,
ENSG00000184956.16,ENSG00000099953.10,
ENSG00000184956.16,ENSG00000167754.13,
ENSG00000184956.16,ENSG00000169900.8,
ENSG00000184956.16,ENSG00000157765.13,
ENSG00000184956.16,ENSG00000105388.16,
ENSG00000184956.16,ENSG00000100362.13,
ENSG00000184956.16,ENSG00000175356.14,
ENSG00000184956.16,ENSG00000164530.15,
ENSG00000184956.16,ENSG00000186377.8,
ENSG00000184956.16,ENSG00000213759.10,
ENSG00000184956.16,ENSG00000134184.13,
ENSG00000184956.16,ENSG00000060718.22,
ENSG00000184956.16,ENSG00000101443.18,
ENSG00000184956.16,ENSG00000134757.5,
ENSG00000184956.16,ENSG00000164434.12,
ENSG00000184956.16,ENSG00000211934.3,
ENSG00000184956.16,ENSG00000205420.11,
ENSG00000184956.16,ENSG00000100146.18,
ENSG00000184956.16,ENSG00000211945.2,
ENSG00000184956.16,ENSG00000211896.7,
ENSG00000184956.16,ENSG00000276775.1,
ENSG00000184956.16,ENSG00000124664.11,
ENSG00000184956.16,ENSG00000179593.16,
ENSG00000184956.16,ENSG00000125999.11,
ENSG00000184956.16,ENSG00000019505.8,
ENSG00000184956.16,ENSG00000188257.12,
ENSG00000184956.16,ENSG00000180730.5,
ENSG00000184956.16,ENSG00000157150.5,
ENSG00000184956.16,ENSG00000171428.15,
ENSG00000184956.16,ENSG00000124102.5,
ENSG00000184956.16,ENSG00000163017.14,
ENSG00000184956.16,ENSG00000211937.3,
